"ENV","Name1","BUAC","Can_Cover","NDVI","NDRE1","NDRE2","NWI1","NWI2","MTVI"
"Lind_2019_SP","SWW13117-B-B-B-2",51.5154101043281,49.5098513290189,0.275581011145096,0.220843081676404,0.320539361656379,-0.0201456412484301,-0.0201456382922586,-0.00413270257037848
"Lind_2019_SP","SWW13117-B-B-B-3",53.372931395684,49.7003400918546,0.275225315639265,0.221411370978113,0.321483016231044,-0.0200719183648156,-0.0200719148885305,-0.00416419811666904
"Lind_2019_SP","SWW13118-B-B-B-1",53.0518752279115,49.1316184629035,0.274337806515304,0.218294683489176,0.320044926444145,-0.0132932095994013,-0.0132932058540006,-0.00389379241860361
"Lind_2019_SP","SWW13118-B-B-B-2",50.8430690861264,47.432039807416,0.272226847039934,0.223653423662731,0.32412256433848,-0.01463067244296,-0.0146306686120347,-0.00453402579697628
"Lind_2019_SP","SWW13118-B-B-B-3",51.2442527059352,47.8300877711152,0.273262802537637,0.223310629365241,0.323722981227749,-0.0145075314729576,-0.0145075280209471,-0.00445513099895989
"Lind_2019_SP","SWW13118-B-B-B-4",50.6300891710059,45.6343357089622,0.270936785819675,0.22709253637102,0.326681841833379,-0.00982653656661785,-0.0098265334397274,-0.00478168910508494
"Lind_2019_SP","SWW13125-B-B-B-1",53.3852649730301,49.0882090913981,0.275525873745276,0.22901549174369,0.326290449708292,-0.0166558025278505,-0.0166557982715957,-0.00484558243925578
"Lind_2019_SP","SWW13125-B-B-B-2",50.5342850218927,46.966776027344,0.271140379005013,0.225413095001996,0.32444028302746,-0.0131850013199213,-0.0131849975722911,-0.00470541622287571
"Lind_2019_SP","SWW13139-B-B-B-1",55.8032498034806,48.9282864731852,0.275854505597037,0.221946454169629,0.320597052293753,-0.0200436266824713,-0.0200436232506387,-0.00407353908072679
"Lind_2019_SP","SWW13139-B-B-B-2",55.2714433077557,49.8628022112957,0.27490466594161,0.21872432388478,0.31837500489549,-0.0177612210164555,-0.017761218619128,-0.00370394380336301
"Lind_2019_SP","SWW13139-B-B-B-3",55.6387345055968,48.6064861265872,0.276811929081576,0.227611055340149,0.324462370154367,-0.0155913518342373,-0.0155913486664753,-0.0043945860451562
"Lind_2019_SP","SWW13139-B-B-B-4",53.0246572817469,46.2221793946269,0.272441661810696,0.22872724948542,0.326183107093285,-0.0147689955714,-0.0147689921844176,-0.00490308557248086
"Lind_2019_SP","SWW13140-B-B-B-1",50.903980764158,46.5911773158875,0.270794942692349,0.227392845798071,0.326486823120456,-0.0126454628935371,-0.0126454597647991,-0.00486926776837818
"Lind_2019_SP","SWW13140-B-B-B-2",52.3177565393122,46.0329540954666,0.273817192703364,0.22900119861451,0.327018652639669,-0.0160066194848444,-0.0160066158680866,-0.0048787396409388
"Lind_2019_SP","SWW13140-B-B-B-3",53.6631432130978,48.3735299354986,0.273230698527577,0.222219379673089,0.322332641556212,-0.0194340999159796,-0.0194340972752311,-0.00436301505243616
"Lind_2019_SP","SWW13140-B-B-B-4",51.1736797663002,46.4756948044375,0.274056616810366,0.227283769216877,0.326220309171756,-0.0161835932963188,-0.0161835891983778,-0.00471250978583619
"Lind_2019_SP","SWW13140-B-B-B-5",53.6856360687056,46.9650533670334,0.272555045896455,0.225826901763266,0.326039210015067,-0.015835966133204,-0.0158359635588059,-0.00470075854273507
"Lind_2019_SP","SWW13141-B-B-B-1",56.5390727314402,48.50469503664,0.278280098969025,0.223641708655914,0.322393554742389,-0.0203309464553868,-0.0203309436014128,-0.00429316566428106
"Lind_2019_SP","SWW13142-B-B-B-1",52.9519597710433,47.9605938709742,0.274940464738011,0.227716720795698,0.326676058973391,-0.0213565609104201,-0.021356556744361,-0.00484308072584833
"Lind_2019_SP","SWW13142-B-B-B-2",58.4117640821936,48.6116671246048,0.276837766346145,0.220870427830298,0.321501107043832,-0.0212206037435984,-0.0212206005304694,-0.00416503570146312
"Lind_2019_SP","SWW13142-B-B-B-3",51.8733047298741,47.8537354655201,0.27458934171333,0.227901414924568,0.327146412740687,-0.0155922548360319,-0.0155922510063714,-0.00491068783835643
"Lind_2019_SP","SWW13148-B-B-B-1",51.137460637334,44.1082626587618,0.271854441992146,0.230774779606238,0.330326729705451,-0.0135273764000202,-0.0135273724925477,-0.00505285440081388
"Lind_2019_SP","SWW13149-B-B-B-1",53.2965001035856,46.7887939004524,0.276672304358942,0.230491724824387,0.328181603807616,-0.0161361713967344,-0.0161361684742017,-0.00498301760378536
"Lind_2019_SP","SWW13149-B-B-B-2",53.5400140650766,48.3324694128842,0.273257266816668,0.218656778010648,0.320821348486151,-0.0122327113638601,-0.0122327078469946,-0.0041101587959953
"Lind_2019_SP","SWW13149-B-B-B-3",51.0615847200338,46.3685577333826,0.275100574003203,0.228679829458036,0.32776077991376,-0.0116469576224169,-0.0116469544873786,-0.00481775195045767
"Lind_2019_SP","SWW13149-B-B-B-4",50.078504340822,44.4107550237912,0.268167818901295,0.228722855563223,0.329020309604694,-0.0117738916222282,-0.0117738875340374,-0.00499273794211119
"Lind_2019_SP","SWW13150-B-B-B-1",49.7732910154813,44.3916124706905,0.271939090177729,0.232761982438523,0.332211548936033,-0.0139252063545039,-0.0139252027935122,-0.00506703793412041
"Lind_2019_SP","SWW13151-B-B-B-1",52.9883338090349,49.2697726133838,0.270001060769839,0.22090942138352,0.323918297916748,-0.0145091740649459,-0.0145091705163752,-0.00435884280394719
"Lind_2019_SP","SWW13151-B-B-B-2",57.4820553047855,46.4712214581384,0.270568634206231,0.225223741751249,0.324133780034333,-0.0175355228965719,-0.017535520326727,-0.00462068574431485
"Lind_2019_SP","SWW13157-B-B-B-1",49.8875485517703,47.6127368739405,0.268840321911536,0.215807978888217,0.321579555630791,-0.0156716633890924,-0.0156716597801083,-0.003998783045053
"Lind_2019_SP","SWW13157-B-B-B-2",52.8951097057734,50.5917187348688,0.271635571132368,0.211761697668121,0.318073638841613,-0.0141814086228944,-0.014181404890965,-0.00339572831302544
"Lind_2019_SP","SWW13158-B-B-B-1",52.634458859367,49.3728846750495,0.272369396698747,0.218304894763958,0.321401414100497,-0.0188693934080834,-0.0188693901803203,-0.0040480055983142
"Lind_2019_SP","SWW13158-B-B-B-2",55.5797794983442,50.4987164716076,0.273761056353184,0.213084670546732,0.31697235736878,-0.020008014285643,-0.0200080105980609,-0.00351561980675139
"Lind_2019_SP","SWW13158-B-B-B-3",53.9151183543668,49.7592495810098,0.273404621883128,0.218096528734613,0.320228262494702,-0.0179514797370556,-0.0179514760597518,-0.00399366434644731
"Lind_2019_SP","SWW13158-B-B-B-4",54.7393683937596,50.1728703861676,0.275726196938127,0.211784355271993,0.31511256209877,-0.0225371443898198,-0.0225371414333425,-0.00329268954191313
"Lind_2019_SP","SWW13158-B-B-B-5",53.2446378867592,50.0468888994399,0.27361008441317,0.216678296524142,0.318085047112316,-0.0208420705290731,-0.0208420668341936,-0.00374128574189742
"Lind_2019_SP","SWW13158-B-B-B-6",54.2108369149493,47.6508234178478,0.273044827231154,0.226049307006512,0.325389283495684,-0.0183017749775054,-0.0183017712763384,-0.0050186478357767
"Lind_2019_SP","SWW13160-B-B-B-1",54.9719989379517,45.5519374048971,0.274005457847476,0.232958506753772,0.330044597663369,-0.0127162007322944,-0.012716198162274,-0.00525832933676469
"Lind_2019_SP","SWW13160-B-B-B-2",54.0430059365351,45.4951261708461,0.273410665053352,0.229409646790195,0.327530441854232,-0.0151198546332514,-0.0151198511747486,-0.00497805043458485
"Lind_2019_SP","SWW13178-B-S-12-1-1",54.1246691505385,45.5612386653236,0.276335552811571,0.23597205142867,0.330380339188697,-0.0202512514855694,-0.0202512539009286,-0.00417407921635135
"Lind_2019_SP","SWW13180-B-B-B-1",51.3632227768243,47.7399963474898,0.276836787004838,0.230552530469225,0.328371132769514,-0.0183994191556587,-0.0183994163249485,-0.00506535132921076
"Lind_2019_SP","SWW13183-B-S-65-1-1",51.9887846381267,46.7325383858642,0.2732380361223,0.223795650416726,0.323894431924291,-0.0171331088106631,-0.0171331024627726,-0.00451614357545408
"Lind_2019_SP","SWW13183-B-S-77-1-1",51.5895245287961,46.2177084266895,0.27187663165627,0.22916600473431,0.327063274713697,-0.0151324217019299,-0.0151324113550786,-0.00431781134570266
"Lind_2019_SP","SWW13183-B-S-86-1-1",54.0252306043989,47.7940922305969,0.275465050231866,0.22731780599006,0.327013367921212,-0.0180830507617105,-0.0180830458219646,-0.00481571098799213
"Lind_2019_SP","SWW13183-B-S-88-1-1",53.5298900259789,47.4871666734395,0.27457859677719,0.222796991368828,0.325285605371519,-0.0171622836867068,-0.0171622799608729,-0.00468088491987521
"Lind_2019_SP","SWW13184-B-S-53-1-1",53.341537414148,46.5591540146508,0.277141431473171,0.228409849179525,0.328653599568819,-0.0182505248689309,-0.0182505219954337,-0.00437410664075491
"Lind_2019_SP","SWW13190-B-S-75-1-1",53.8650631830106,47.8537182426707,0.274692460830133,0.221305719516437,0.324757525101241,-0.0186185932294435,-0.0186185908875054,-0.00467996115599383
"Lind_2019_SP","SWW13190-B-S-79-1-1",51.9117685078924,48.0481954543151,0.276175839299608,0.223817329176633,0.325563650643885,-0.0175413695154044,-0.0175413654599356,-0.00455936035737519
"Lind_2019_SP","SWW13190-B-S-79-1-2",52.5215649684957,47.6678831945875,0.278571819920108,0.224123341341655,0.32501049748671,-0.0157940817503553,-0.0157940765074329,-0.00431493117967928
"Lind_2019_SP","SWW13190-B-S-79-1-3",53.5292970675355,48.2851771181639,0.276829240762673,0.222526493359215,0.323924300430353,-0.0182941020136538,-0.0182940977248192,-0.00453066821701564
"Lind_2019_SP","SWW13190-B-S-8-1-1",52.065973508136,48.2725607118572,0.274612902434254,0.220419540591442,0.32295810788683,-0.0188740653234123,-0.0188740608050677,-0.00455706380236126
"Lind_2019_SP","SWW13190-B-S-8-1-2",56.1645984749173,50.3157203468449,0.27429973270632,0.215878767330344,0.319589715368541,-0.0198816306936552,-0.019881626690542,-0.00513996580080769
"Lind_2019_SP","SWW13191-B-B-B-1",55.8031893389742,48.8820823224503,0.276718842399437,0.221711098596476,0.322779631106521,-0.0134633494381489,-0.0134633461566164,-0.00430510227214406
"Lind_2019_SP","SWW13196-B-B-B-1",55.2676663334584,45.9427400272843,0.274937989310548,0.228972665753937,0.326856876163782,-0.0173938274569488,-0.0173938243907865,-0.00479363677115397
"Lind_2019_SP","SWW13197-B-B-B-1",56.6021676486491,47.0685177793589,0.273270118659711,0.225786329992555,0.324295425894417,-0.0200924524563676,-0.0200924485735645,-0.00468320421277386
"Lind_2019_SP","SWW13197-B-B-B-2",55.3411695509772,47.8963608111176,0.275467419363743,0.226394045426643,0.325142367224076,-0.0157495903274264,-0.0157495867809676,-0.00464414563849809
"Lind_2019_SP","SWW13198-B-B-B-1",54.301068636661,49.3748362966154,0.273710703998552,0.218409567767715,0.321004976595394,-0.0177704351340847,-0.017770431580376,-0.00401106200321972
"Lind_2019_SP","SWW13204-B-1-B-1",52.0566316157531,46.651388388564,0.272501096322487,0.22339591818097,0.324204296337002,-0.0117696088115396,-0.011769606088539,-0.00455000247482812
"Lind_2019_SP","SWW13204-B-1-B-2",53.4150976810124,45.964844531874,0.268747408869283,0.224450831944752,0.324154541260067,-0.0129639459535188,-0.01296394234343,-0.00468889724959484
"Lind_2019_SP","SWW13204-B-1-B-3",55.1013379195502,47.1541163789352,0.2729684468393,0.2207153292322,0.321918274909878,-0.0159909198802564,-0.0159909159144094,-0.00439359147718574
"Lind_2019_SP","SWW13204-B-1-B-4",51.4473085771003,45.2087308369303,0.275153138604639,0.226553110480964,0.326841437741439,-0.0130092133965774,-0.0130092098926823,-0.00461201789146195
"Lind_2019_SP","SWW13204-B-1-B-5",56.4678540207436,48.8419114227834,0.274752408142033,0.215699155242311,0.319189522573552,-0.0171043920528917,-0.0171043883714924,-0.00406215502456665
"Lind_2019_SP","SWW13204-B-1-B-6",56.3866409408592,49.983868003354,0.276844779729719,0.218702784837273,0.321230482276649,-0.0175458626274432,-0.0175458599765702,-0.00426849566362321
"Lind_2019_SP","SWW13205-B-1-B-1",53.072655291521,47.3257086196305,0.271286772772017,0.22270354997794,0.324228416389208,-0.0133655230068871,-0.0133655189208339,-0.00464399219236932
"Lind_2019_SP","SWW13205-B-1-B-2",53.9140706250441,51.0180203924286,0.279623404535211,0.215895824545731,0.319304632682618,-0.0136712073112043,-0.0136712037273054,-0.00380150210172718
"Lind_2019_SP","SWW13206-B-B-B-1",53.8387015031804,48.3162019904584,0.276762803011003,0.22553406790531,0.32569425311649,-0.0172475191254314,-0.0172475150572421,-0.00453096906629845
"Lind_2019_SP","SWW13216-B-B-B-1",55.9405835375798,50.5237098686374,0.274122098611294,0.221605186428908,0.321402553111198,-0.0201198798592031,-0.0201198764288984,-0.00438200226723455
"Lind_2019_SP","SWW13216-B-B-B-2",54.1695015940552,48.8078722401472,0.275684461893151,0.225006921877282,0.322732972220462,-0.0205049961992407,-0.0205049924676911,-0.00459675280512201
"Lind_2019_SP","SWW13216-B-B-B-3",57.5050817595603,51.737526894594,0.277374901124335,0.219124496516168,0.317614886010084,-0.022985008551968,-0.0229850052623084,-0.00419321911910183
"Lind_2019_SP","SWW13223-B-1-B-1",52.9692635794094,45.4325691848171,0.271488084608686,0.227463394337107,0.327167273884669,-0.010636764913506,-0.0106367607788018,-0.00464099088891814
"Lind_2019_SP","SWW13223-B-1-B-10",53.1473736499808,45.7122897150327,0.271414520662893,0.23344637601063,0.330470690929136,-0.019932783745517,-0.0199327812213117,-0.00517777755298305
"Lind_2019_SP","SWW13223-B-1-B-2",54.0625531824282,45.8587195708563,0.273274327321767,0.228114186827922,0.326646860055429,-0.0169827626004254,-0.0169827594655756,-0.00474078238890269
"Lind_2019_SP","SWW13223-B-1-B-3",56.1049701690886,48.0821388468855,0.275698396423466,0.22101114289452,0.321612245812439,-0.0226250850491679,-0.0226250825585859,-0.00449792190703056
"Lind_2019_SP","SWW13223-B-1-B-4",56.3574798309233,46.109505568042,0.273314106604898,0.223734514219964,0.323486883058866,-0.0231763167143803,-0.0231763137685483,-0.00461268368225315
"Lind_2019_SP","SWW13223-B-1-B-5",53.0747729612898,45.3533819703961,0.271855599119685,0.232022208433495,0.329652801504181,-0.0196019690079978,-0.019601965929436,-0.00506337831809041
"Lind_2019_SP","SWW13223-B-1-B-6",50.4739510434622,43.3142299910736,0.268531979890891,0.231681028096608,0.330805605071026,-0.0185078256805199,-0.0185078196909097,-0.00478018161326572
"Lind_2019_SP","SWW13223-B-1-B-7",51.5034208416512,44.9910660643798,0.271390108610079,0.229318478550898,0.327711284206343,-0.0177888924379328,-0.0177888885486259,-0.00486257604520082
"Lind_2019_SP","SWW13223-B-1-B-8",52.6576015301077,46.6281924951984,0.27083210027096,0.225975041154709,0.326594483907481,-0.0200182904560476,-0.0200182865549932,-0.00486119935000999
"Lind_2019_SP","SWW13223-B-1-BNA",51.3233639582012,46.9701833443157,0.274900618170052,0.230627539448044,0.328074225760481,-0.0188061120041558,-0.0188061075858893,-0.00500218003764813
"Lind_2019_SP","SWW13224-B-1-B-1",53.9544107943542,51.868177562003,0.275156452506416,0.216708759581299,0.319866904457377,-0.0219087473467828,-0.0219087434826052,-0.00418583132981284
"Lind_2019_SP","SWW13226-B-1-B-1",53.7625818213287,51.4977006794664,0.279616176860003,0.217344281325179,0.320186634051971,-0.0166961473890865,-0.0166961438681569,-0.00389314234117721
"Lind_2019_SP","SWW13243-B-B-B-1",53.3686285471395,46.1193434055574,0.276654772911294,0.232312106229186,0.326418009947221,-0.023524016858674,-0.0235240142842686,-0.00462641044044142
"Lind_2019_SP","SWW13243-B-B-B-2",55.9656005679326,46.3322288007579,0.276745234827088,0.234223958610429,0.326490828871717,-0.0243082972514123,-0.02430829455697,-0.00473330336015007
"Lind_2019_SP","SWW13243-B-B-B-3",57.2715687713702,50.7010776025672,0.275031250592468,0.219900573894941,0.318468614401591,-0.0216173471743349,-0.021617343906134,-0.00434693925176438
"Lind_2019_SP","SWW13258-B-1-B-1",51.154899641558,45.1607554272769,0.274570370661105,0.233027562313762,0.331237043355532,-0.0146688850455082,-0.0146688814563251,-0.00500314906743969
"Lind_2019_SP","SWW13258-B-1-B-2",53.1301702994045,47.5978462407762,0.271195485997273,0.220907798849492,0.324350354700992,-0.0118686132299028,-0.0118686095200032,-0.00451223437762076
"Lind_2019_SP","SWW13258-B-1-B-3",52.6787774614158,45.2025185649324,0.269494523432896,0.22496827899892,0.327978369198025,-0.0117202506808816,-0.0117202470289887,-0.00481285627376393
"Lind_2019_SP","SWW13261-B-1-B-1",54.5982775387273,45.3483849413534,0.272282509525447,0.231387062229821,0.329129928228029,-0.0171197510106658,-0.0171197480086642,-0.00516154200301906
"Lind_2019_SP","SWW13261-B-1-B-2",53.1849388473167,49.7483153196764,0.274720184042099,0.217451382889652,0.320887205651629,-0.0202671334713258,-0.0202671300724001,-0.00392929228966656
"Lind_2019_SP","SWW13262-B-B-B-1",51.0146886893694,46.651252231665,0.273684745964632,0.223412252478197,0.323738204122009,-0.011561332060376,-0.0115613276704664,-0.00422938018963909
"Lind_2019_SP","SWW13262-B-B-B-2",50.2049173492383,47.0999805572546,0.275494781834985,0.223421895495452,0.3230661363075,-0.0101903338813191,-0.0101903300174229,-0.00415438973464908
